batch_id,production_line,weight,baking_time,cooling_type,cooling_time,decoration,decoration_type,decoration_time,additional_cooling_time
1725b43e-2807-46dd-a4f6-88c976e86695,1,539,10.4,conveyor,6.1,yes,fondant,6.7,
b474149c-11c4-44aa-b423-378a8c0184f0,1,518,10.0,rack,19.5,yes,sprinkles,1.8,
5b8c4583-43bd-4ed3-8416-1e5c84f17d66,1,532,9.7,conveyor,6.3,no,,,
bd3281c9-c134-46e0-b79d-b28f2cb3bc1d,2,512,10.5,conveyor,7.5,no,,,
ff32478a-9556-46c4-859e-2e0c370bead6,1,516,11.1,conveyor,6.6,no,,,
,2,518,12.8,conveyor,8.7,yes,sprinkles,2.1,
d7679d82-bd46-4df6-ac7a-c104f3288eb1,2,517,11.0,conveyor,7.2,no,,,
84f5278c-402a-42f1-ba8e-877118191113,2,519,10.8,rack,17.4,yes,fondant,6.8,
b349b50e-58b7-4f29-89ee-7529bc509965,1,521,9.3,conveyor,5.7,no,,,
5d336f93-668d-4239-a50e-61e427317acd,1,522,12.3,rack,17.2,yes,glace,3.7,88.2
7e07df3d-b122-45d4-81a4-2df3945962ea,2,503,11.0,conveyor,9.3,no,,,
4bdabf43-21f6-4d6a-9433-f1fb322a19df,1,535,11.0,rack,13.9,no,,,
201bc4df-e579-4b54-8fb6-8c7a533df966,1,505,12.7,rack,13.8,yes,sprinkles,2.0,
9d24d053-b020-4d22-b457-c43368a86b70,2,514,12.5,rack,17.9,no,,,
599d0171-3055-413d-9e93-e11ce055e600,1,536,12.8,conveyor,6.5,yes,fondant,6.4,
82213bcb-11b0-4c0a-a0f4-b2d96a4a8e26,2,546,12.3,rack,13.4,yes,sprinkles,1.8,
c1408f41-fb28-4dd5-9ac1-df39048f43b6,2,523,12.5,rack,17.7,yes,fondant,7.6,
9c426756-f64d-4926-9129-bc51a0a63c90,1,529,10.6,conveyor,7.7,yes,glace,4.1,88.4
e9601619-fbbc-40f8-8916-a51381ab901a,2,509,11.0,rack,14.0,no,,,
e4324fec-6c7f-483a-a554-9a17fb51129a,1,513,12.3,conveyor,5.5,yes,sprinkles,2.0,
a705b761-14de-4ffe-baf0-0e86896b742c,1,514,14.3,rack,17.1,yes,sprinkles,1.7,
48852365-cdd7-47f2-b864-03addbd7b04e,1,517,9.3,conveyor,6.8,no,,,
68082a58-dd5b-4496-b157-d0f165945032,2,523,10.6,conveyor,8.2,yes,fondant,6.0,
9ff76019-329f-47a7-b159-969f45a6b866,1,516,10.7,conveyor,10.0,no,,,
9339c97f-ea97-4e7e-b290-a6e0944edb85,1,529,11.8,conveyor,5.4,yes,sprinkles,2.3,
0b74bf64-a889-4611-80ea-f2ec1ee95b27,2,503,9.7,rack,12.9,yes,fondant,6.0,
77ad0097-0441-4332-9de5-4ee5e38ed7e5,2,525,10.3,conveyor,9.9,yes,glace,3.9,60.8
c67e2fac-7b4c-4232-aa29-1ae3d3ca1c85,1,512,10.3,rack,15.0,no,,,
6ac3a7c7-99f6-493c-bbf7-788e93fbe80a,1,536,9.6,rack,12.0,yes,glace,3.6,85.3
9d91ae67-fa2a-42d5-8159-f7852373ea3a,2,516,11.0,rack,15.3,no,,,
03f8a434-3ce7-48e9-8a88-b1a89f1942b2,1,533,10.3,conveyor,8.4,yes,sprinkles,2.4,
5b2cca38-e302-4eaf-8c67-f8b190d5a7a1,1,509,10.1,conveyor,6.8,yes,fondant,5.7,
5de6cba0-1a87-4dcc-aa46-ea2da98e9bfb,1,521,8.3,conveyor,5.4,yes,glace,3.3,78.6
9b0e6a6b-c08b-47a2-8ffe-42b352c9ff3f,2,522,11.7,rack,14.9,no,,,
189a1a8f-ec3f-4b42-917d-e6067c5575be,2,534,11.2,rack,13.4,yes,fondant,8.0,
75681189-094e-4a9e-810a-4bdec80bf28b,1,511,10.2,rack,15.2,yes,fondant,6.6,
08c4be46-fa88-41e5-bade-63d17cc1484f,1,514,,rack,16.0,yes,fondant,5.7,
91aee9f1-dbc2-405d-9f11-169cc039b9bc,2,491,13.5,conveyor,5.3,yes,fondant,5.9,
82859ea4-e2dd-4872-afa1-2a03a19218dd,2,514,9.8,rack,13.6,yes,sprinkles,1.9,
64995b32-7c87-40c3-97f8-ae65dc0c476c,1,525,11.0,conveyor,6.3,no,,,
ee99739b-8927-43d1-8b63-0960ed7c8694,1,528,12.1,rack,18.3,yes,sprinkles,1.9,
1be43604-53d6-4935-ac01-bfa437f9affd,2,515,12.9,rack,13.5,yes,sprinkles,2.3,
fa6a3d92-6333-41cb-bdaf-589fe6de9e8d,1,514,12.1,rack,17.0,no,,,
19c0514e-76bc-48cd-a2d3-1cd61d1bf407,2,500,12.0,rack,15.2,yes,sprinkles,2.1,
855f66dd-456e-468b-b0fd-59dcf831d03a,2,504,10.6,rack,15.6,no,,,
6368c340-9880-44fa-a120-dcc25a6722d7,1,506,11.2,conveyor,5.9,yes,sprinkles,2.2,
72e4c5f5-e857-4417-a7ab-0c70e93fc166,2,520,8.8,rack,17.6,yes,fondant,6.2,
792cc8f9-9316-4b6d-820b-c3620a4632c3,1,527,12.1,conveyor,6.8,yes,glace,3.9,80.5
e40b3142-bf0e-4a68-9f95-910ec2635955,2,538,11.5,conveyor,9.1,yes,glace,4.3,89.0
70227e7a-dc76-4ff1-afd5-f89c2aad1498,1,534,12.6,rack,15.5,no,,,
02e28d33-74f6-43cd-80cf-f467b8e26a96,1,516,12.8,conveyor,8.3,no,,,
37780c88-e092-44af-ac55-f885cfa7b9ba,2,511,11.4,rack,12.1,yes,glace,4.0,93.9
99254f30-9e5e-470d-a730-2645e354c907,1,530,12.1,rack,16.4,yes,glace,3.8,79.1
6a16506b-eb25-4b7d-8b79-dd0b3bb72756,2,505,10.6,rack,10.9,yes,glace,3.9,89.6
02cdafb9-d803-4929-bdab-a6b2fb14a2ce,1,524,11.9,conveyor,9.6,yes,sprinkles,2.2,
6fb2860d-5511-4404-a4bd-7719c3006114,1,520,9.6,conveyor,6.0,no,,,
4c0b67ae-07d3-4fb4-be12-d020bf0ea305,1,516,10.0,rack,16.0,yes,fondant,6.6,
eec54000-0e4a-46b2-847c-c263f93df89b,1,518,11.8,conveyor,8.4,yes,fondant,5.3,
9578908d-b2ef-4cde-b74d-d6b5ecf289f2,1,517,9.5,rack,14.8,yes,fondant,8.3,
9c87747e-bee2-4c8b-9812-882e5ab1a678,1,515,12.1,rack,16.5,yes,glace,3.7,102.2
23256916-ca21-4118-8476-eecdf6aab600,1,510,11.6,conveyor,8.0,yes,fondant,7.2,
9e66873e-5b4f-4567-a31d-2f0414084c09,1,537,11.5,rack,15.4,no,,,
4ee1968b-9996-49f8-8f77-f37534436254,2,521,10.9,conveyor,6.8,yes,fondant,5.8,
5a97e2eb-6966-4c20-95c9-6355e1506c98,2,509,11.9,rack,13.9,yes,fondant,6.4,
1307359e-4044-46f7-92eb-945e16b81ec0,1,519,9.4,conveyor,6.8,no,,,
6300a663-872b-4ea4-9d9d-3914d1708c28,1,503,10.0,conveyor,7.5,yes,sprinkles,1.7,
d41581b7-c9ad-40c3-aafd-bd709751332e,1,516,11.9,rack,14.0,no,,,
38b19277-5a24-4a80-b467-19b8db197648,1,531,9.0,conveyor,9.0,yes,fondant,5.9,
68975d7c-60a6-4289-9765-6086cd697d4b,2,516,11.6,rack,13.2,yes,fondant,6.5,
28d8e8e0-becb-4660-a1bc-2ef24defdc49,2,510,8.8,conveyor,5.4,no,,,
dc16fa41-6d39-4a8e-badf-1ae2d8a38168,2,516,12.5,conveyor,7.6,yes,glace,4.3,75.1
bb237c99-01b4-4f2c-a7d2-704754beeedf,1,517,10.9,rack,14.5,no,,,
0448097a-ac4c-4fb5-a81a-9a9d0858370f,2,510,10.1,conveyor,9.2,no,,,
73779a23-a15f-4c68-921a-6ee105056509,2,516,11.2,rack,12.7,yes,fondant,6.0,
f78b09ec-2e2d-44c4-bfdc-04e156d765c3,2,508,13.2,rack,13.8,no,,,
518e8bf7-9a02-4bf1-9731-c483b211bda1,2,515,10.8,rack,21.4,yes,fondant,6.1,
dc73e3b2-51e0-4a82-94d6-7eeff261a236,1,503,11.4,conveyor,5.4,yes,fondant,5.8,
99ffba25-f2d6-44f1-8e4e-fd91acea364c,2,516,11.7,conveyor,6.5,yes,glace,4.4,78.7
bc3b9671-fb71-4f22-ba74-2c565595ba9d,2,513,9.4,conveyor,6.0,yes,sprinkles,1.7,
56fbf1b6-23ec-4f3c-ba19-beb83fafe006,2,526,11.4,rack,13.4,no,,,
56a2de36-27d0-41e9-8e23-77d430020635,2,514,10.6,rack,11.9,no,,,
fd5db916-7e8b-4e7d-9783-7f43460ecd96,1,543,10.5,rack,16.7,yes,glace,4.0,88.7
81eb3d7d-5895-4530-9d08-66043214de24,2,522,9.7,rack,16.0,yes,fondant,6.6,
b7d3ce61-bac4-4163-95ce-f377bd58a176,1,507,8.8,conveyor,7.5,yes,glace,4.6,95.0
c36d5eed-fae1-4a59-91a1-91c62c9277bd,1,539,11.8,conveyor,8.1,yes,sprinkles,2.3,
9466fcf1-951a-42c2-addc-8fe0e5098757,1,526,12.3,conveyor,7.2,yes,fondant,5.6,
5015a904-96e3-49df-a512-0fbc91f0c018,2,526,10.4,rack,11.8,no,,,
2472ed52-4668-4e61-a67c-249ee777035b,2,511,11.9,conveyor,8.3,yes,fondant,7.3,
b87d2092-3466-4bb2-9e0f-13f0127cb98b,1,520,14.1,conveyor,9.7,yes,sprinkles,2.0,
e9f39946-c8d7-434c-bd58-09ca2018a0ed,2,506,9.8,conveyor,6.8,yes,sprinkles,2.0,
123b7222-5f80-4d75-9d2c-3aef9bb71773,1,533,10.8,conveyor,7.7,no,,,
2a4ff4b6-68d8-4d42-b1e6-4d118b1cbc5f,2,519,12.5,conveyor,6.0,yes,sprinkles,1.7,
29243b78-e480-4ad2-b041-91f38661af44,1,516,11.0,conveyor,7.5,yes,glace,3.7,79.3
b4406c3c-7fd6-44d3-b447-19d8d4831031,1,542,10.2,rack,16.9,yes,glace,3.9,103.6
582fccc7-c2c9-434c-b613-d67699570021,1,526,12.4,conveyor,7.3,yes,glace,3.9,78.6
87159435-195f-4973-a1e3-31077ff2b241,1,522,10.0,rack,13.4,yes,fondant,5.5,
54f44d0e-6984-4cea-8a5e-f6665adb6a87,2,508,12.2,rack,20.6,yes,sprinkles,1.8,
541499a5-f3c9-4d47-a11c-0a9b3e2ba438,2,522,13.8,conveyor,7.5,no,,,
035cec48-f0cf-477f-a89e-4c37155d3797,2,515,9.5,conveyor,8.2,yes,sprinkles,1.9,
b8243861-22b2-429f-bef7-07f3e4b1012f,1,517,10.9,rack,17.9,no,,,
787d8696-2f43-4d11-8df7-d8cdd88176bb,1,503,10.3,rack,14.5,yes,fondant,7.8,
28fce2e8-38ca-4930-a535-9e721a33545a,2,521,10.8,rack,17.3,yes,fondant,4.8,
18411358-674b-4fbf-9bec-384db1a702da,2,529,9.8,rack,13.0,yes,glace,3.5,82.3
0bcd6cec-5c65-4910-91bf-ab01cfa18478,2,504,10.8,rack,15.5,no,,,
10ab3e2f-1ab2-41f6-8a52-911b321badc9,1,516,9.9,conveyor,6.9,yes,glace,4.5,86.8
8dd1751c-254e-4138-ab1b-ff052b988aec,1,524,11.8,conveyor,8.7,yes,glace,4.0,75.4
a4beb193-285d-4db5-83bf-38c6f5130416,1,499,10.9,rack,15.3,yes,glace,3.6,103.1
76bef9f0-1fba-4a9c-b4a7-bbe513d84165,2,531,9.4,rack,13.6,yes,fondant,7.6,
d9e6578a-fa0a-4b29-9c64-6c3cfd9cfd0f,2,498,8.7,conveyor,5.8,yes,sprinkles,2.2,
1b5eb9f5-061b-4451-a369-db56a3c7c136,2,526,10.3,conveyor,5.7,yes,fondant,6.9,
67af4387-0fe7-41d1-96f8-ca8192776da9,2,520,13.1,rack,15.1,yes,sprinkles,1.8,
ae792dfe-b212-483b-8390-4a368a3d2217,2,509,10.0,rack,16.8,yes,glace,3.4,70.6
437cfe04-83f6-4c89-b796-7c551cab06b4,2,504,12.5,conveyor,8.5,yes,fondant,6.1,
f4e57724-528a-49e1-9dcf-c7b061d62a1a,1,527,10.6,conveyor,5.2,no,,,
c388dd7c-2c91-4344-a19e-e4e128d1a232,1,523,11.7,rack,15.1,no,,,
355dfc1a-5f9c-4655-a106-5b77c5680782,2,521,10.7,conveyor,6.8,no,,,
104d8054-dd44-4b1f-b82b-274ee603d632,2,511,10.8,rack,17.3,yes,glace,4.0,86.6
ef106466-be87-4ff3-aee0-00b565539c3b,1,524,11.0,rack,13.7,yes,fondant,7.0,
60bf362c-59e8-496b-b9da-f8515afb5d5c,2,501,9.9,rack,13.1,yes,fondant,5.9,
92387c4d-a00d-4e86-b68a-2d5cc4a4df5a,2,498,12.9,conveyor,7.9,yes,fondant,5.0,
5e7c0e43-1cf7-4c19-a112-6d338f764d30,1,523,9.6,conveyor,5.9,yes,sprinkles,2.3,
5bdf7476-13f0-48de-be5d-ee389de05cbb,1,514,11.0,conveyor,8.4,yes,glace,4.1,88.0
a2495321-fcc6-4ad8-b1e6-70933eea3eee,2,518,10.7,conveyor,9.8,yes,glace,3.5,90.8
879b4b49-fefb-4f72-81f5-7a124bd94bca,2,515,11.5,rack,14.6,no,,,
900b5a5a-4b59-41d1-96b8-e79fcbb0e0da,1,516,12.8,rack,10.9,yes,glace,2.7,86.9
e2d52b30-7fbc-4350-8d78-06f0c838a9a3,1,524,11.7,conveyor,5.2,no,,,
5865d630-6145-41f2-ae04-f0e381713e8b,1,528,11.4,conveyor,6.7,no,,,
3641bbbe-355a-4ba9-a875-a71b180d6341,2,522,9.9,rack,15.1,no,,,
063ce969-760c-4d37-9fd5-9811875e8e9c,2,504,10.0,conveyor,5.1,no,,,
931aba65-d57d-44f4-8c86-e69055629cf1,1,526,,conveyor,7.3,yes,glace,3.8,76.5
952daa9b-b7df-4b13-9c7e-cb02bcfa1cfd,1,509,11.2,conveyor,6.5,no,,,
31d1bb12-9cec-4b8f-adb6-655cdc7257be,2,519,9.9,rack,17.0,yes,sprinkles,2.0,
24415860-c01d-4b6c-bd5d-9f5e9de83b5e,1,504,11.1,conveyor,9.0,no,,,
8bb02955-6a2d-454c-9a7d-14f10d0e40f6,1,498,10.5,rack,13.1,yes,glace,3.2,60.0
cb36184d-38f1-46ef-a80a-968c0e89d7cc,1,519,12.1,conveyor,8.1,yes,glace,4.5,94.4
7186bd55-307c-4c8f-9abe-a99ded67c91f,2,519,10.5,conveyor,6.7,yes,glace,4.4,119.1
3f60649c-0b63-4ee8-b983-f8b1611de226,2,499,10.3,conveyor,8.8,yes,glace,3.6,64.5
4f18ae44-323f-4c29-b383-7c51232df02e,2,520,9.4,conveyor,7.0,yes,glace,3.5,93.1
8f988876-78ae-492d-b33f-372ded4bfc39,1,525,11.2,rack,18.5,no,,,
8b19cb57-78bb-4d5b-8761-a7c7f8bc5084,2,507,10.4,conveyor,8.8,no,,,
67aa18fc-b046-477f-9a56-f6bbcb4ba798,2,519,11.7,rack,12.0,yes,sprinkles,2.2,
b346537d-61be-455a-949b-3f032ae2d84a,1,523,9.9,conveyor,9.6,no,,,
f608f2a8-f05b-4372-aa0d-60a16f8d3f2f,1,500,11.1,conveyor,7.3,yes,fondant,7.1,
4cf339e4-1ef1-4cfc-b531-7e3bff42387a,1,511,11.1,conveyor,5.7,no,,,
0e5fc240-2d08-41e1-bc94-94a8e6028c5a,2,497,10.6,conveyor,8.9,yes,glace,4.5,90.3
e6485898-2444-4833-8eb2-be2c1ee9a7b3,1,525,12.1,rack,12.4,yes,glace,4.3,76.0
f97ae5ed-f5a6-4c9c-b3bd-134cd21bfd6c,2,526,13.0,rack,12.4,yes,fondant,8.5,
a629e68b-741c-43dc-b81f-3d72d045d61c,2,528,10.5,rack,12.9,no,,,
,2,506,11.9,conveyor,9.5,no,,,
fa0500a7-20a2-4990-a9cf-d337ad600584,2,513,10.1,conveyor,8.1,yes,sprinkles,1.8,
a1fbb268-7cc2-43ac-83bd-67cfcb598bc2,2,517,10.8,rack,14.5,yes,sprinkles,1.9,
0da9fe3a-7310-4d4e-a46f-6d3c950eb6aa,1,509,11.7,conveyor,7.0,no,,,
adbd3d41-67f2-400f-a9dc-b82972c14e07,2,521,10.2,conveyor,7.3,yes,glace,4.4,97.9
c62fc420-83b6-4dda-a6f9-69870e39c2a8,2,523,13.3,conveyor,9.2,no,,,
1c4e19ac-e47e-4280-a33f-2fda8aa3c823,1,515,9.9,conveyor,5.9,yes,glace,3.7,78.9
8cc96c8e-70a7-41fb-9808-a051457830c8,2,514,11.5,conveyor,5.2,yes,glace,4.6,90.8
229bccb2-d0af-4641-b566-cd057b151847,1,514,10.3,conveyor,6.8,yes,fondant,6.0,
f598a6d7-ea1e-4551-be10-17e35fe4e6b4,1,523,8.6,conveyor,7.8,yes,glace,3.4,100.3
91128b9a-4d36-41de-bce1-da8e2e5981fd,1,524,11.9,conveyor,6.1,yes,fondant,5.3,
8b10d8b8-4fa3-4998-84f5-56e4afa5cc6c,2,499,9.4,rack,16.0,yes,sprinkles,2.4,
4866b889-222a-460a-b5a0-e57b3b7f52a9,1,524,9.2,rack,12.1,yes,glace,3.0,68.6
58877e4b-6abc-461d-9d01-65640f5fde75,2,510,11.6,rack,14.5,yes,glace,3.5,81.9
d774a595-35f1-43ff-83b1-1141bd616a8d,2,515,12.9,rack,14.0,yes,sprinkles,2.4,
cbed9477-f474-4e5b-92f0-bbd1f0f53038,2,518,8.9,conveyor,5.5,no,,,
32c6c9b5-94ff-4fd5-aea2-af77e6b3f5b2,1,516,12.2,conveyor,9.7,yes,glace,4.7,80.4
c7d584e1-bb73-4661-9779-a8107fced3c4,2,522,9.8,conveyor,5.6,no,,,
55d9bea5-9071-4e28-bc78-73716686b351,1,517,11.2,rack,13.3,no,,,
d79ae114-0a21-4783-9c2d-2940dd5022f8,1,522,11.5,conveyor,6.9,yes,glace,4.9,90.5
8f29aff0-100f-47ad-aa55-97da9ada54d8,1,524,10.6,conveyor,8.5,yes,fondant,5.8,
4a185f39-5ae1-4840-b186-54bd048da12e,2,528,10.7,conveyor,7.5,yes,sprinkles,2.0,
575388c1-5ab8-4b01-b650-3dbf46a3c99b,2,502,10.4,rack,11.2,yes,fondant,5.9,
33668d0d-9ae4-46db-9da3-c1e38bd63f08,1,521,12.2,conveyor,8.1,yes,glace,3.7,91.7
ab4ed1f9-28d3-4841-bf3d-758821cf4b41,1,502,10.6,rack,16.8,no,,,
6a5b46f5-b8bf-4786-8c68-919a2499abca,1,543,12.0,conveyor,8.6,yes,fondant,5.2,
e7adf72b-cd92-451b-aa16-ed162d1e0091,2,512,9.1,rack,16.7,yes,glace,3.6,81.5
604f3329-870e-4194-bae7-b3cb33828b22,2,511,11.3,rack,17.2,yes,sprinkles,2.0,
9fdb5868-2be1-4c88-868b-bce67ed9c905,1,509,11.6,conveyor,5.0,yes,sprinkles,1.6,
01dbae3e-3329-421b-9b72-65aa5c3f7662,2,530,10.9,rack,15.9,yes,glace,4.9,92.1
8189e5a9-5e95-4b99-8702-b267e7fed38a,1,524,11.5,rack,16.3,yes,fondant,6.8,
1312185c-5df6-438c-8b9d-d3195a5bc389,2,490,10.4,conveyor,6.2,yes,fondant,5.6,
32d6521c-bed5-4dd4-ae58-a5a3bbc1f941,2,518,8.5,rack,16.2,no,,,
0b8b2a51-b46b-4bdf-a0c3-72e52614f7fa,1,513,11.0,conveyor,5.0,yes,glace,3.0,75.3
e32ed0d2-6aa5-4dcc-9b64-506df23e75ea,1,521,11.1,rack,16.9,yes,sprinkles,2.0,
38a8d5e8-96d4-4814-9260-4e15171d5cf9,1,538,9.6,conveyor,6.6,yes,glace,3.5,86.7
7323f0a0-6dd3-4521-8b7e-443001226abe,2,522,10.4,rack,16.3,yes,sprinkles,2.0,
c4228e82-0506-487e-be1a-68460f629a17,1,516,12.4,rack,14.9,yes,fondant,5.7,
e01b7bea-947a-4b72-8570-750bb03d5611,1,528,10.0,rack,9.7,no,,,
c4f87a44-4a69-4809-89be-882abfffc489,1,539,8.6,conveyor,9.2,no,,,
5f444a79-feed-4e31-80f1-b36a94ec79ee,2,513,12.0,conveyor,8.6,yes,sprinkles,2.3,
5cc5ec6d-882c-4f30-92ef-47536c474e91,1,527,10.7,rack,15.0,yes,sprinkles,2.2,
9c6376ee-23a9-4598-b96b-c41a11e44d4d,1,536,10.4,conveyor,8.5,no,,,
5253da9e-fce0-4fa7-8916-43da211d91fe,1,539,10.1,rack,14.9,yes,fondant,4.7,
f4471d80-c216-42d4-a2b3-d9570677ff86,1,520,13.4,conveyor,9.0,yes,glace,4.7,105.1
58561a38-245a-47da-941d-6d896deccbba,1,505,10.4,conveyor,9.5,no,,,
1e23f309-3fca-4620-ba0f-0b596ece0c28,1,509,11.7,conveyor,8.8,no,,,
1ce9c15a-1628-4c6c-b58c-bc6e2005dd66,2,512,9.3,rack,14.9,no,,,
1996bc2c-ad65-4faf-bd43-54b639d05d37,1,537,13.1,conveyor,8.7,yes,fondant,7.5,
721fe1ae-87f2-4225-b9b4-7e944c1397d8,2,519,10.3,rack,15.4,yes,glace,3.7,76.1
f50414bf-427e-453b-ae0c-a1d2b036a39c,1,524,11.2,rack,15.6,yes,sprinkles,2.3,
,2,519,12.7,conveyor,6.4,no,,,
7d4e84d4-d0d0-4bbc-be48-480b13aca5f8,2,504,12.0,conveyor,5.0,yes,fondant,5.9,
c5aa1542-4bf8-4646-a752-bac4e753fc91,2,513,10.5,conveyor,9.2,yes,fondant,4.4,
c2c6d6c8-11e8-45da-b450-9004478a14d6,1,536,10.5,rack,11.9,yes,glace,4.0,90.8
e2154483-e5bb-4b4b-a90c-b7cb6668732b,2,519,12.1,rack,13.9,no,,,
b88eab2e-6b2e-4749-a3c1-0e11667b99a2,2,504,,rack,16.3,no,,,
e2d79223-1d88-4bb9-b654-c99793f4ae9a,1,493,9.8,conveyor,6.0,yes,sprinkles,2.0,
,2,544,10.7,rack,12.5,yes,sprinkles,1.9,
1b5f3ea0-ccb4-42ea-aa17-8f92f087489f,2,526,9.3,rack,13.8,yes,glace,4.3,88.1
2182e525-f042-4b0e-a2c2-408e45334069,1,515,10.8,conveyor,5.2,yes,sprinkles,1.7,
6c4ac7e1-e0b0-4723-b322-b1898edaeff8,2,515,11.3,rack,16.5,yes,glace,3.8,73.5
548517bb-1090-422b-8f0f-561b9eb586b7,1,532,12.5,rack,16.6,yes,sprinkles,2.2,
80d86496-7dd7-47f6-9c5c-c0b99b80786f,1,521,11.5,conveyor,8.2,no,,,
40c7e781-72ee-4658-8f71-65fc4dd51bc9,2,515,11.1,rack,14.2,yes,fondant,6.2,
badd807c-a6de-442b-9391-6ed08a9712a1,1,534,11.3,rack,12.7,yes,sprinkles,2.0,
3d850dd6-0f10-4296-b2b8-1a835303ccfb,1,515,9.0,rack,15.6,no,,,
1cac4a0c-5f18-4cbc-a77f-922a0d827541,1,527,13.0,conveyor,9.4,no,,,
c26dac34-22b8-42dd-8cb1-0fb2e39278c7,2,507,9.1,rack,13.9,yes,fondant,4.5,
fdff6722-65f9-4dd0-b9d1-1c05555c893d,2,525,12.4,conveyor,7.1,no,,,
8701d7ea-945f-4bd9-8296-38a04d33127b,1,536,9.6,rack,15.8,yes,fondant,6.5,
e47cf585-faad-449b-a434-a97b1f713cf7,1,496,12.1,rack,14.3,yes,sprinkles,1.6,
4181dcc2-7263-4254-a28a-4533412eeff5,1,515,11.3,conveyor,9.2,yes,glace,4.5,80.9
18a72189-8dcf-4b21-9e8d-ab53c17ad4a6,1,512,12.6,rack,14.6,no,,,
b0adf57d-02f0-4a3e-b9aa-b6eb9696efc8,2,489,11.3,conveyor,7.8,yes,glace,4.4,95.3
c898a70f-69de-4f3f-a6c4-207835675291,1,513,12.1,rack,13.7,no,,,
2dafb05a-9280-4d7d-95fa-70cfa70ae0b3,1,510,11.5,conveyor,8.1,yes,fondant,4.5,
d641befc-752d-4eb2-ad8e-aadc229809ae,2,507,13.2,rack,12.2,no,,,
cbbc0108-d0ea-42a6-afc0-498ba7672894,2,522,11.0,rack,16.5,no,,,
107bf6cf-98f0-43e5-baf3-77f321b8d751,1,511,12.0,rack,15.8,yes,sprinkles,1.9,
d43572bb-5237-40e9-b7ac-79e02981b825,2,511,10.4,conveyor,5.2,yes,sprinkles,2.0,
979d1c28-202d-43fe-8447-841ba7c8d5e5,2,524,10.4,rack,13.9,yes,glace,3.6,89.6
c7a3a865-a276-4e39-8dc2-7847d6a036e5,1,538,12.5,rack,13.5,yes,glace,3.5,109.3
b6516d66-31b0-4ffe-b31d-cd37ba6564ec,2,518,11.1,conveyor,5.3,yes,glace,3.8,81.7
5e1dc621-06ae-478f-976c-993e8cfa6c10,2,514,11.7,rack,15.7,no,,,
486ec62d-f06f-4e28-bc5d-50c6a3b5d734,2,504,13.0,conveyor,5.4,yes,sprinkles,1.7,
827e2aea-465d-49d1-87e5-d9d059cff3ec,1,512,8.9,conveyor,8.4,yes,sprinkles,2.6,
5d1a5b30-5993-4d44-ada1-055540a3d802,2,524,9.6,rack,16.4,yes,glace,3.1,68.4
85f0a868-ecd1-4734-bdca-99aa9cbdef8c,2,515,10.8,rack,14.4,no,,,
cd7cbc9e-1091-4b25-a717-215b3562b14b,2,514,11.6,rack,16.2,yes,glace,3.1,90.4
00514e0e-8cec-423f-8027-c32e86e55f30,1,526,10.1,rack,14.1,no,,,
e2413873-0fb4-4eff-9ce4-f905df0e0b31,1,531,12.9,conveyor,9.0,yes,sprinkles,2.1,
ab42d01c-27fb-4d86-be47-416dd9dcadf5,1,529,11.1,rack,16.5,yes,sprinkles,1.9,
171c3858-d80f-40e4-a547-12ead6a4f844,2,515,10.8,rack,19.2,yes,glace,3.7,92.7
6b05e3f0-d388-42f8-8972-23fc9fca3979,1,529,11.1,rack,15.8,yes,sprinkles,2.1,
14eccf7f-218f-4124-ab37-55037279d5ce,2,519,9.7,rack,13.9,yes,glace,4.2,108.1
2b523984-4741-4d05-92ca-22fe50bcc4af,1,520,12.5,rack,12.9,yes,sprinkles,2.0,
4d89174a-1fee-427b-b08b-3971b1f06e93,1,510,10.2,conveyor,6.2,yes,glace,3.1,84.0
27684a69-ad14-4838-9449-d4d7ea7590eb,1,514,10.5,rack,15.7,yes,fondant,5.0,
a5df1030-aafb-4edf-927e-b3d8222343e7,1,506,10.7,conveyor,6.0,no,,,
df48c963-4443-4671-a718-c4071a787fe7,2,508,11.4,rack,14.2,no,,,
79ba9db1-4f8d-4185-9a18-0aacb36ccc34,2,515,10.4,conveyor,9.0,yes,glace,4.7,70.9
7c5da134-4070-4d02-bc62-660f5e92611e,1,532,11.0,rack,11.3,yes,glace,4.0,81.5
591b4006-f27e-478c-aefc-b2a1b9aa9901,2,506,10.5,conveyor,9.0,no,,,
b476837e-e40a-4c0d-9e87-df09e48cb5cf,2,530,10.1,rack,14.2,no,,,
8e524573-f1d8-4f4f-95b3-cfe0c47ebcf4,1,512,10.9,rack,15.2,yes,sprinkles,1.8,
,2,522,11.1,conveyor,5.0,no,,,
3ec26631-ca18-4555-a84d-4bb0129b16f5,1,536,12.5,rack,13.5,no,,,
dd00ff0b-ceb4-4ad7-8aec-d2cb50a74f98,1,519,10.8,conveyor,6.8,yes,fondant,5.1,
1a558cc3-e0bc-4f88-9635-61635091d151,1,514,12.1,conveyor,5.9,no,,,
3a26c2f7-156e-4264-a9a3-ec0a93546722,2,502,11.0,conveyor,7.9,yes,glace,3.3,90.8
7434f7fc-b1b1-4c72-b9a2-a523b61e1ccd,1,533,11.3,conveyor,8.5,no,,,
9a1e6b4c-5567-49c4-9f43-99a0cff0860b,1,508,10.9,rack,14.0,no,,,
2e41073b-5b4f-498a-ad2e-65b6d956d73b,2,510,10.4,conveyor,8.2,no,,,
